V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,std_amount,std_time
-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,-0.3492313067728856,-0.5602852196207554
-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268,-2.23398306982245,-2.29156112129773,-5.69559392853253,1.33882463362261,-4.32237655329329,-8.0991193981365,7.18296700883659,-9.44594338249901,-0.314619967520224,-12.9914655817567,-0.136358931959623,-6.36752437517144,-12.7343938853776,-3.84512965889743,1.00766725992114,1.12953228130351,1.06655024941577,-0.521657289347299,-0.319917292909547,-0.405859088093617,0.906802159957716,1.16578389011737,1.37449533233535,0.729889341911333,-0.35322939296682354,-0.22342161371562108
-0.869598140997163,0.265892132881266,1.88765861785238,0.939359153887953,0.177690615647365,0.545759495958024,-0.0743004555143445,0.210555378644776,-0.428798318195675,-0.0759933474815861,1.15285119731107,0.876943918226922,0.727814512855326,0.0765112823815885,1.36753173876043,-0.743019154171369,0.206322318152787,0.767374531384817,3.09692077326202,0.319977613491927,-0.113136940242584,-0.168998941675954,0.188480148381692,0.767477162126315,0.0807524610407566,-0.105768288453798,0.0484284162306691,0.0882330032483408,-0.2283691611301412,1.5289766832283975
-0.88525408859895,1.79064923163963,-0.945148961205205,3.85343274655953,-1.54351007486649,0.188582114329739,-2.98838275644296,1.34405855095688,-2.29453470924744,-1.88617599041763,1.90428359307622,-4.00241403073237,-0.936955588407958,-2.80191542309724,0.798328052783254,-2.34873992555213,-6.42673430721498,-0.827308425201024,1.73238175785046,0.370040520565647,0.746159905151139,0.550802011985416,-0.0348823420887786,-0.56760840448119,-0.528317952733951,0.258782456503747,0.506892694941992,0.176735548819463,-0.3229638804787132,-0.28305765371833036
-0.513572555637412,0.671860380314765,-0.899528702711177,-1.79086675325998,3.09769783238133,3.57148996743668,0.118207612027499,0.0968127927445846,-0.380916465262528,-0.604051659839057,-0.253421709208802,0.0294500589049677,-0.412713142254225,0.458514925149674,0.0269713424770807,-0.204662780936804,-0.385285523697138,-0.7885054094889,-0.0781452881958479,-0.265766537735158,0.563995244601289,-0.894065130189441,0.114865045083616,0.687845994558241,-0.547171580045038,0.159738636336102,0.169401175802233,0.161875846853469,-0.34807186177664357,0.8377292788749601
-1.81187860524425,-3.04474222934851,-0.218154080315005,-1.8046070385387,0.674680632710425,-1.6691135778811,-1.65185074765043,0.418715369947278,-1.91869587414932,0.731248657524496,-1.44298057041604,-0.460882664089942,1.22304589334877,-0.237785945760982,-0.669583856477309,-0.38679908143039,0.447288221034391,0.226754496343775,-0.404954895941569,0.398568924465588,0.320410657369926,0.309468826670137,0.366688521600902,0.742948752279677,-1.33235134419277,-0.460401224088271,0.203101153577215,-0.162104515250141,-0.05337292842147689,1.26206749995356
-6.18585747765758,7.10298492227346,-13.0304552638937,8.01082339822486,-7.88523736131971,-3.97454999359808,-12.2296077786617,4.9712317023058,-4.24830701294998,-12.9654812039222,8.68830799242781,-17.1829184301947,0.0695769150313325,-14.1161560074304,0.959031717400206,-12.3753337375636,-18.716764511809,-6.52201457322122,3.51795494036344,0.483930108481186,2.50277241039945,0.481691289576756,0.480957977547458,0.360318638811951,-0.293354295977635,-0.199193157971208,-0.203917328209747,0.398927185850218,-0.17371532285900937,-0.02023370764706819
1.14020795371139,1.15643107873873,-1.47157796740819,2.07627840454674,0.774809058745551,-1.00253195191231,0.264947929409663,0.0131622605764724,0.248835339320523,-2.10066651278309,0.763204840843787,-0.94491647902938,-1.41903447142202,-4.68361969585018,0.51928230124953,0.908454083367609,4.13366666889167,1.30620452511785,-1.09471647432252,-0.125097258302807,-0.387894980568907,-0.866811936205838,-0.121582639900783,-0.356108586349469,0.634572810783188,-0.306311023397994,0.0940868179231164,0.121064728484123,-0.3492313067728856,-0.37813417935824295
-0.964567282813312,-1.64354066791439,-0.187726849232163,1.15825311047012,-2.45833564593802,0.852221660377025,2.78516254594393,-0.30360853861401,0.94000553101046,-1.96530880945923,0.159743522312315,-0.490697387341298,-1.1819769933833,-1.95887596969497,1.15274328622613,-1.34126935794233,2.49832484974359,0.777831088916474,1.4060448737262,1.78444933498197,0.447180121733859,0.536203895046365,1.63406050110051,0.203838849073356,0.218748854725954,-0.221885828382479,-0.308554718022245,-0.164500017914328,2.7526039050699986,-1.1599727715971517
-1.73933378422429,-1.30465465035444,0.314102907291187,0.0537401062585881,-0.0586957001779964,0.0712595573040713,0.694861852921962,-0.313269934817745,-0.649377114028123,0.517567879914365,-1.35655775612738,-0.238382663867126,0.0695790190825196,-0.431690053731737,-0.674723889299605,-1.65416180710569,-0.0539606012956825,0.520745840192804,-1.55456174696529,-1.46399432399357,-0.665172078751849,-0.632078028662709,-0.421175799634968,-0.400774352865197,-0.001640301894043,-0.495162312868153,0.0316326197006312,0.0662796878513276,0.9261581890933223,-0.567655492926175
